Lob F Name,Lob L Name,Report,Group,Date,Type,Description,Cost,Principal
William A,Gamble,Feb-13,"SPECIAL STANDING COMMITTEE ON SMALL BUSINESS, Standing",2/13/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Lunch",$60.42 ,MISSOURI DENTAL ASSOCIATION
William A,Gamble,Feb-13,GOVERNMENTAL ACCOUNTABILITY AND FISCAL OVERSIGHT - Assigned bills,2/7/2013,"Meals, Food, & Beverage","Sheraton Hotel, Kansas City, MO/Lodging","$1,047.96 ",KANSAS CITY MISSOURI
William A,Gamble,Feb-13,"SPECIAL STANDING COMMITTEE ON URBAN ISSUES, Standing",2/20/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Dinner ",$69.40 ,AMERISTAR CASINO HOTEL KANSAS CITY INC
William A,Gamble,Feb-13,"SPECIAL STANDING COMMITTEE ON URBAN ISSUES, Standing",2/20/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Dinner ",$69.40 ,MISSOURI RAILROAD ASSOCIATION
William A,Gamble,Feb-13,"SPECIAL STANDING COMMITTEE ON URBAN ISSUES, Standing",2/20/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Dinner ",$69.40 ,MISSOURI ASSOCIATION OF COUNCILS OF GOVERNMENT
William A,Gamble,Feb-13,"SPECIAL STANDING COMMITTEE ON URBAN ISSUES, Standing",2/20/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Dinner ",$69.40 ,MISSOURI BEVERAGE ASSOCIATION
William A,Gamble,Feb-13,"URBAN ISSUES, Standing",2/15/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Dinner ",$118.65 ,KANSAS CITY MISSOURI
William A,Gamble,Feb-13,"URBAN ISSUES, Standing",2/15/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Dinner ",$118.66 ,AMERISTAR CASINO HOTEL KANSAS CITY INC
William A,Gamble,Feb-13,"CHILDREN, FAMILIES, AND PERSONS WITH DISABILITIES, Standing",2/12/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Lunch",$73.52 ,MISSOURI COALITION OF CHILDREN AGENCIES
William A,Gamble,Feb-13,"CHILDREN, FAMILIES, AND PERSONS WITH DISABILITIES, Standing",2/12/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Lunch",$73.52 ,MISSOURI PHARMACY ASSOCIATION
William A,Gamble,Feb-13,"CHILDREN, FAMILIES, AND PERSONS WITH DISABILITIES, Standing",2/19/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Lunch",$63.02 ,MISSOURI RESIDENTIAL CARE ASSOCIATION 
William A,Gamble,Feb-13,"CHILDREN, FAMILIES, AND PERSONS WITH DISABILITIES, Standing",2/19/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Lunch",$63.02 ,MISSOURI COLLEGE OF EMERGENCY PHYSICIANS
William A,Gamble,Feb-13,"APPROPRIATIONS - INFRASTRUCTURE AND JOB CREATION, Standing",2/19/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Lunch",$269.98 ,MISSOURI RAILROAD ASSOCIATION
William A,Gamble,Feb-13,"INTERNATIONAL TRADE, Standing",2/27/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Dinner ",$52.55 ,KANSAS CITY MISSOURI
William A,Gamble,Feb-13,"INTERNATIONAL TRADE, Standing",2/27/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Dinner ",$52.54 ,AMERISTAR CASINO HOTEL KANSAS CITY INC
William A,Gamble,Feb-13,"CHILDREN, FAMILIES, AND PERSONS WITH DISABILITIES, Standing",2/26/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Lunch",$55.47 ,MISSOURI COALITION OF CHILDREN AGENCIES
William A,Gamble,Feb-13,"CHILDREN, FAMILIES, AND PERSONS WITH DISABILITIES, Standing",2/26/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Lunch",$55.46 ,MISSOURI DENTAL ASSOCIATION
William A,Gamble,Feb-13,HOUSE MINORITY CAUCUS,2/4/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Coffee",$71.99 ,AMERISTAR CASINO HOTEL KANSAS CITY INC
William A,Gamble,Feb-13,HOUSE MINORITY CAUCUS,2/4/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Coffee",$71.98 ,MISSOURI PHARMACY ASSOCIATION
William A,Gamble,Feb-13,HOUSE MINORITY CAUCUS,2/11/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Coffee",$71.99 ,MISSOURI RAILROAD ASSOCIATION
William A,Gamble,Feb-13,HOUSE MINORITY CAUCUS,2/11/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Coffee",$71.98 ,INDEPENDENT COLLEGES & UNIVERSITIES OF MISSOURI
William A,Gamble,Feb-13,HOUSE MINORITY CAUCUS,2/18/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Coffee",$71.99 ,MISSOURI RESIDENTIAL CARE ASSOCIATION 
William A,Gamble,Feb-13,HOUSE MINORITY CAUCUS,2/18/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Coffee",$71.98 ,MISSOURI DENTAL ASSOCIATION
William A,Gamble,Feb-13,HOUSE MINORITY CAUCUS,2/25/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Coffee",$71.98 ,MISSOURI COLLEGE OF EMERGENCY PHYSICIANS
William A,Gamble,Feb-13,HOUSE MINORITY CAUCUS,2/25/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Coffee",$71.99 ,MISSOURI BEVERAGE ASSOCIATION
William A,Gamble,Feb-13,HOUSE MINORITY CAUCUS,2/6/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Coffee",$32.30 ,MISSOURI ASSOCIATION FOR CAREER AND TECHNICAL EDUCATION
William A,Gamble,Feb-13,"GENERAL LAWS, Standing",2/26/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Lunch",$80.25 ,MISSOURI PHARMACY ASSOCIATION
William A,Gamble,Feb-13,"GENERAL LAWS, Standing",2/26/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Lunch",$80.26 ,MISSOURI RAILROAD ASSOCIATION
William A,Gamble,Feb-13,"GENERAL LAWS, Standing",2/26/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Lunch",$80.26 ,AMERISTAR CASINO HOTEL KANSAS CITY INC
William A,Gamble,Feb-13,ENTIRE GENERAL ASSEMBLY,2/13/2013,"Meals, Food, & Beverage",Missouri State Capitol/non-alcoholic beverages,$39.00 ,MISSOURI BEVERAGE ASSOCIATION
William A,Gamble,Feb-13,HOUSE MAJORITY CAUCUS,2/13/2013,"Meals, Food, & Beverage",Missouri State Capitol/non-alcoholic beverages,$23.00 ,MISSOURI BEVERAGE ASSOCIATION
William A,Gamble,Feb-13,ENTIRE GENERAL ASSEMBLY,2/20/2013,"Meals, Food, & Beverage",Missouri State Capitol/non-alcoholic beverages,$23.00 ,MISSOURI BEVERAGE ASSOCIATION
William A,Gamble,Feb-13,HOUSE MAJORITY CAUCUS,2/5/2013,"Meals, Food, & Beverage",Room 414 Missouri State Capitol,$33.00 ,MISSOURI BEVERAGE ASSOCIATION
William A,Gamble,Feb-13,HOUSE MAJORITY CAUCUS,2/13/2013,"Meals, Food, & Beverage",non-alcoholic beverages,$41.50 ,MISSOURI BEVERAGE ASSOCIATION
William A,Gamble,Feb-13,ENTIRE GENERAL ASSEMBLY,2/13/2013,"Meals, Food, & Beverage",Missouri State Capitol/non-alcoholic beverages,$89.00 ,MISSOURI BEVERAGE ASSOCIATION
William A,Gamble,Feb-13,ENTIRE GENERAL ASSEMBLY,2/19/2013,"Meals, Food, & Beverage",Missouri State Capitol/non-alcoholic beverages,$171.50 ,MISSOURI BEVERAGE ASSOCIATION
William A,Gamble,Feb-13,"JUDICIARY, Standing",2/20/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Lunch",$59.88 ,AMERISTAR CASINO HOTEL KANSAS CITY INC
William A,Gamble,Feb-13,"JUDICIARY, Standing",2/20/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Lunch",$59.88 ,MISSOURI PHARMACY ASSOCIATION
William A,Gamble,Feb-13,"JUDICIARY, Standing",2/20/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Lunch",$59.88 ,MISSOURI RAILROAD ASSOCIATION
William A,Gamble,Feb-13,ENTIRE GENERAL ASSEMBLY,2/27/2013,"Meals, Food, & Beverage",Missouri State Capitol/non-alcoholic beverages,$15.50 ,MISSOURI BEVERAGE ASSOCIATION
William A,Gamble,Jan-13,ENTIRE GENERAL ASSEMBLY,1/29/2013,"Meals, Food, & Beverage",Missouri State Capitol,$72.00 ,MISSOURI BEVERAGE ASSOCIATION
William A,Gamble,Jan-13,ENTIRE GENERAL ASSEMBLY,1/8/2013,"Meals, Food, & Beverage",Missouri State Capitol,$22.50 ,MISSOURI BEVERAGE ASSOCIATION
William A,Gamble,Jan-13,ENTIRE GENERAL ASSEMBLY,1/22/2013,"Meals, Food, & Beverage",Missouri State Capitol,$75.50 ,MISSOURI BEVERAGE ASSOCIATION
William A,Gamble,Jan-13,SENATE MAJORITY CAUCUS,1/15/2013,"Meals, Food, & Beverage",Missouri State Capitol,$22.50 ,MISSOURI BEVERAGE ASSOCIATION
William A,Gamble,Jan-13,HOUSE MAJORITY CAUCUS,1/8/2013,"Meals, Food, & Beverage",Missouri State Capitol,$69.00 ,MISSOURI BEVERAGE ASSOCIATION
William A,Gamble,Jan-13,HOUSE MAJORITY CAUCUS,1/8/2013,"Meals, Food, & Beverage",Missouri State Capitol,$30.00 ,MISSOURI BEVERAGE ASSOCIATION
William A,Gamble,Jan-13,HOUSE MAJORITY CAUCUS,1/8/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Catered Coffee",$98.89 ,MISSOURI BEVERAGE ASSOCIATION
William A,Gamble,Jan-13,HOUSE MAJORITY CAUCUS,1/8/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Catered Coffee",$98.89 ,MISSOURI RAILROAD ASSOCIATION
William A,Gamble,Jan-13,SENATE MINORITY CAUCUS,1/10/2013,Other,"Columbia, MO/Rooms at Tiger Hotel/Caucus Meeting",$350.00 ,MISSOURI RAILROAD ASSOCIATION
William A,Gamble,Jan-13,SENATE MINORITY CAUCUS,1/10/2013,Other,"Columbia, MO/Rooms at Tiger Hotel/Caucus Meeting",$100.00 ,MISSOURI RESIDENTIAL CARE ASSOCIATION 
William A,Gamble,Jan-13,SENATE MINORITY CAUCUS,1/10/2013,Other,"Columbia, MO/Rooms at Tiger Hotel/Caucus Meeting",$97.78 ,INDEPENDENT COLLEGES & UNIVERSITIES OF MISSOURI
William A,Gamble,Jan-13,SENATE MINORITY CAUCUS,1/10/2013,Other,"Columbia, MO/Rooms at Tiger Hotel/Caucus Meeting",$100.00 ,MISSOURI COLLEGE OF EMERGENCY PHYSICIANS
William A,Gamble,Jan-13,SENATE MINORITY CAUCUS,1/10/2013,Other,"Columbia, MO/Rooms at Tiger Hotel/Caucus Meeting",$200.00 ,MISSOURI PHARMACY ASSOCIATION
William A,Gamble,Jan-13,SENATE MINORITY CAUCUS,1/10/2013,Other,"Columbia, MO/Rooms at Tiger Hotel/Caucus Meeting",$100.00 ,MISSOURI FIRE SERVICE ALLIANCE
William A,Gamble,Jan-13,SENATE MINORITY CAUCUS,1/10/2013,Other,"Columbia, MO/Rooms at Tiger Hotel/Caucus Meeting",$100.00 ,MISSOURI DENTAL ASSOCIATION
William A,Gamble,Jan-13,SENATE MINORITY CAUCUS,1/10/2013,Other,"Columbia, MO/Rooms at Tiger Hotel/Caucus Meeting",$350.00 ,AMERISTAR CASINO HOTEL KANSAS CITY INC
William A,Gamble,Jan-13,SENATE MINORITY CAUCUS,1/10/2013,Other,"Columbia, MO/Rooms at Tiger Hotel/Caucus Meeting",$200.00 ,MISSOURI BEVERAGE ASSOCIATION
William A,Gamble,Jan-13,HOUSE MAJORITY CAUCUS,1/14/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City,MO/Catered Lunch",$300.00 ,MISSOURI BEVERAGE ASSOCIATION
William A,Gamble,Jan-13,HOUSE MAJORITY CAUCUS,1/14/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City,MO/Catered Lunch",$500.00 ,AMERISTAR CASINO HOTEL KANSAS CITY INC
William A,Gamble,Jan-13,HOUSE MAJORITY CAUCUS,1/14/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City,MO/Catered Lunch",$200.00 ,MISSOURI DENTAL ASSOCIATION
William A,Gamble,Jan-13,HOUSE MAJORITY CAUCUS,1/14/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City,MO/Catered Lunch",$300.00 ,MISSOURI RAILROAD ASSOCIATION
William A,Gamble,Jan-13,HOUSE MAJORITY CAUCUS,1/14/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City,MO/Catered Lunch",$200.00 ,MISSOURI PHARMACY ASSOCIATION
William A,Gamble,Jan-13,HOUSE MAJORITY CAUCUS,1/14/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City,MO/Catered Lunch",$200.00 ,MISSOURI COLLEGE OF EMERGENCY PHYSICIANS
William A,Gamble,Jan-13,HOUSE MAJORITY CAUCUS,1/14/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City,MO/Catered Lunch",$179.64 ,INDEPENDENT COLLEGES & UNIVERSITIES OF MISSOURI
William A,Gamble,Jan-13,HOUSE MAJORITY CAUCUS,1/14/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City,MO/Catered Lunch",$200.00 ,AMEREN  MISSOURI 
William A,Gamble,Jan-13,HOUSE MAJORITY CAUCUS,1/15/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City,MO/Catered Coffee",$98.89 ,MISSOURI PHARMACY ASSOCIATION
William A,Gamble,Jan-13,HOUSE MAJORITY CAUCUS,1/15/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City,MO/Catered Coffee",$98.89 ,AMERISTAR CASINO HOTEL KANSAS CITY INC
William A,Gamble,Jan-13,HOUSE MAJORITY CAUCUS,1/16/2013,"Meals, Food, & Beverage","Missouri Stste Capitol, Jefferson City, MO/Breakfast",$58.01 ,AMERISTAR CASINO HOTEL KANSAS CITY INC
William A,Gamble,Jan-13,HOUSE MAJORITY CAUCUS,1/16/2013,"Meals, Food, & Beverage","Missouri Stste Capitol, Jefferson City, MO/Breakfast",$58.01 ,MISSOURI RESIDENTIAL CARE ASSOCIATION 
William A,Gamble,Jan-13,HOUSE MAJORITY CAUCUS,1/16/2013,"Meals, Food, & Beverage","Missouri Stste Capitol, Jefferson City, MO/Breakfast",$58.02 ,MISSOURI RAILROAD ASSOCIATION
William A,Gamble,Jan-13,HOUSE MAJORITY CAUCUS,1/16/2013,"Meals, Food, & Beverage","Missouri Stste Capitol, Jefferson City, MO/Breakfast",$58.02 ,MISSOURI BEVERAGE ASSOCIATION
William A,Gamble,Jan-13,HOUSE MAJORITY CAUCUS,1/22/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jeffereson City, MO/Lunch",$63.75 ,MISSOURI RAILROAD ASSOCIATION
William A,Gamble,Jan-13,HOUSE MAJORITY CAUCUS,1/22/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jeffereson City, MO/Lunch",$63.75 ,MISSOURI COLLEGE OF EMERGENCY PHYSICIANS
William A,Gamble,Jan-13,HOUSE MAJORITY CAUCUS,1/22/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jeffereson City, MO/Lunch",$63.75 ,MISSOURI DENTAL ASSOCIATION
William A,Gamble,Jan-13,HOUSE MAJORITY CAUCUS,1/22/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jeffereson City, MO/Lunch",$63.75 ,MISSOURI ASSOCIATION OF COUNCILS OF GOVERNMENT
William A,Gamble,Jan-13,HOUSE MAJORITY CAUCUS,1/22/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Coffee",$65.93 ,MISSOURI DENTAL ASSOCIATION
William A,Gamble,Jan-13,HOUSE MAJORITY CAUCUS,1/22/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Coffee",$65.92 ,MISSOURI COLLEGE OF EMERGENCY PHYSICIANS
William A,Gamble,Jan-13,HOUSE MAJORITY CAUCUS,1/22/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Coffee",$65.93 ,MISSOURI RESIDENTIAL CARE ASSOCIATION 
William A,Gamble,Jan-13,HOUSE MAJORITY CAUCUS,1/29/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Coffee",$49.44 ,MISSOURI FIRE SERVICE ALLIANCE
William A,Gamble,Jan-13,HOUSE MAJORITY CAUCUS,1/29/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Coffee",$49.45 ,MISSOURI ASSOCIATION OF COUNCILS OF GOVERNMENT
William A,Gamble,Jan-13,HOUSE MAJORITY CAUCUS,1/29/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Coffee",$98.90 ,AMEREN  MISSOURI 
William A,Gamble,Jan-13,ENTIRE GENERAL ASSEMBLY,1/3/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Non-alcoholic Beverages",$44.00 ,MISSOURI BEVERAGE ASSOCIATION
William A,Gamble,Jan-13,HOUSE MAJORITY CAUCUS,1/9/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Non-alcoholic Beverages",$44.00 ,MISSOURI BEVERAGE ASSOCIATION
William A,Gamble,Jan-13,HOUSE MAJORITY CAUCUS,1/16/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Non-alcoholic Beverages",$14.00 ,MISSOURI BEVERAGE ASSOCIATION
William A,Gamble,Jan-13,ENTIRE MISSOURI SENATE,1/8/2013,"Meals, Food, & Beverage","Jefferson City Country Club, Jefferson City, MO/Dinner",$173.49 ,AMEREN  MISSOURI 
William A,Gamble,Jan-13,ENTIRE MISSOURI SENATE,1/8/2013,"Meals, Food, & Beverage","Jefferson City Country Club, Jefferson City, MO/Dinner",$173.49 ,MISSOURI DENTAL ASSOCIATION
William A,Gamble,Jan-13,ENTIRE MISSOURI SENATE,1/8/2013,"Meals, Food, & Beverage","Jefferson City Country Club, Jefferson City, MO/Dinner",$173.49 ,MISSOURI FIRE SERVICE ALLIANCE
William A,Gamble,Jan-13,ENTIRE MISSOURI SENATE,1/8/2013,"Meals, Food, & Beverage","Jefferson City Country Club, Jefferson City, MO/Dinner",$173.49 ,MISSOURI PHARMACY ASSOCIATION
William A,Gamble,Jan-13,ENTIRE MISSOURI SENATE,1/8/2013,"Meals, Food, & Beverage","Jefferson City Country Club, Jefferson City, MO/Dinner",$173.49 ,MISSOURI RAILROAD ASSOCIATION
William A,Gamble,Jan-13,ENTIRE MISSOURI SENATE,1/8/2013,"Meals, Food, & Beverage","Jefferson City Country Club, Jefferson City, MO/Dinner",$173.49 ,MISSOURI RESIDENTIAL CARE ASSOCIATION 
William A,Gamble,Jan-13,ENTIRE MISSOURI SENATE,1/8/2013,"Meals, Food, & Beverage","Jefferson City Country Club, Jefferson City, MO/Dinner",$173.49 ,MISSOURI COLLEGE OF EMERGENCY PHYSICIANS
William A,Gamble,Jan-13,ENTIRE MISSOURI SENATE,1/8/2013,"Meals, Food, & Beverage","Jefferson City Country Club, Jefferson City, MO/Dinner",$173.49 ,AMERISTAR CASINO HOTEL KANSAS CITY INC
William A,Gamble,Jan-13,ENTIRE MISSOURI SENATE,1/8/2013,"Meals, Food, & Beverage","Jefferson City Country Club, Jefferson City, MO/Dinner",$173.49 ,INDEPENDENT COLLEGES & UNIVERSITIES OF MISSOURI
William A,Gamble,Jan-13,ENTIRE MISSOURI SENATE,1/8/2013,"Meals, Food, & Beverage","Jefferson City Country Club, Jefferson City, MO/Dinner",$173.49 ,MISSOURI BEVERAGE ASSOCIATION
William A,Gamble,Jan-13,"CHILDREN, FAMILIES, AND PERSONS WITH DISABILITIES, Standing",1/22/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Lunch",$64.92 ,MISSOURI RESIDENTIAL CARE ASSOCIATION 
William A,Gamble,Jan-13,"CHILDREN, FAMILIES, AND PERSONS WITH DISABILITIES, Standing",1/22/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Lunch",$64.92 ,MISSOURI PHARMACY ASSOCIATION
William A,Gamble,Jan-13,"CHILDREN, FAMILIES, AND PERSONS WITH DISABILITIES, Standing",1/22/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Lunch",$64.92 ,MISSOURI COALITION OF CHILDREN AGENCIES
William A,Gamble,Jan-13,"LOCAL GOVERNMENT, Standing",1/23/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Breakfast",$45.25 ,MISSOURI ASSOCIATION OF COUNCILS OF GOVERNMENT
William A,Gamble,Jan-13,"LOCAL GOVERNMENT, Standing",1/23/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Breakfast",$45.24 ,MISSOURI RAILROAD ASSOCIATION
William A,Gamble,Jan-13,"LOCAL GOVERNMENT, Standing",1/23/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Breakfast",$45.24 ,AMERISTAR CASINO HOTEL KANSAS CITY INC
William A,Gamble,Jan-13,"LOCAL GOVERNMENT, Standing",1/23/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Breakfast",$45.25 ,AMEREN  MISSOURI 
William A,Gamble,Jan-13,"WAYS AND MEANS, Standing",1/23/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Dinner",$43.62 ,MISSOURI RAILROAD ASSOCIATION
William A,Gamble,Jan-13,"WAYS AND MEANS, Standing",1/23/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Dinner",$43.62 ,MISSOURI BEVERAGE ASSOCIATION
William A,Gamble,Jan-13,HOUSE MAJORITY CAUCUS,1/10/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Non-alcoholic Beverages",$24.57 ,MISSOURI BEVERAGE ASSOCIATION
William A,Gamble,Jan-13,ENTIRE GENERAL ASSEMBLY,1/3/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Non-alcoholic Beverages",$24.57 ,MISSOURI BEVERAGE ASSOCIATION
William A,Gamble,Jan-13,SENATE MAJORITY CAUCUS,1/17/2013,"Meals, Food, & Beverage",Non-alcoholic Beverages,$16.38 ,MISSOURI BEVERAGE ASSOCIATION
William A,Gamble,Jan-13,HOUSE MAJORITY CAUCUS,1/7/2013,"Meals, Food, & Beverage",Non-alcoholic Beverages,$69.86 ,MISSOURI BEVERAGE ASSOCIATION
William A,Gamble,Jan-13,HOUSE MAJORITY CAUCUS,1/22/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Coffee",$47.99 ,MISSOURI RAILROAD ASSOCIATION
William A,Gamble,Jan-13,HOUSE MAJORITY CAUCUS,1/29/2013,"Meals, Food, & Beverage","Missouri state Capitol, Jefferson City, MO/Coffee",$47.99 ,MISSOURI BEVERAGE ASSOCIATION
William A,Gamble,Apr-13,"PROFESSIONAL REGISTRATION AND LICENSING, Standing",4/10/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Lunch",$36.66 ,MISSOURI COLLEGE OF EMERGENCY PHYSICIANS
William A,Gamble,Apr-13,"PROFESSIONAL REGISTRATION AND LICENSING, Standing",4/10/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Lunch",$36.67 ,MISSOURI RESIDENTIAL CARE ASSOCIATION 
William A,Gamble,Apr-13,"PROFESSIONAL REGISTRATION AND LICENSING, Standing",4/10/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Lunch",$36.67 ,MISSOURI DENTAL ASSOCIATION
William A,Gamble,Apr-13,"RULES, Standing",4/4/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Lunch",$159.60 ,SOUTHERN WINE AND SPIRITS
William A,Gamble,Apr-13,HOUSE MAJORITY CAUCUS,4/30/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Coffee",$47.99 ,MISSOURI BEVERAGE ASSOCIATION
William A,Gamble,Apr-13,HOUSE MAJORITY CAUCUS,4/9/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Coffee",$47.99 ,MISSOURI RAILROAD ASSOCIATION
William A,Gamble,Apr-13,HOUSE MAJORITY CAUCUS,4/16/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Coffee",$47.99 ,MISSOURI BEVERAGE ASSOCIATION
William A,Gamble,Apr-13,HOUSE MAJORITY CAUCUS,4/23/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Coffee",$47.99 ,MISSOURI COLLEGE OF EMERGENCY PHYSICIANS
William A,Gamble,Apr-13,HOUSE MAJORITY CAUCUS,4/30/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Coffee",$47.99 ,AMERISTAR CASINO HOTEL KANSAS CITY INC
William A,Gamble,Apr-13,ENTIRE MISSOURI HOUSE,4/23/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Dinner ",$422.63 ,MISSOURI DENTAL ASSOCIATION
William A,Gamble,Apr-13,"URBAN ISSUES, Standing",4/8/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Dinner",$331.01 ,SOUTHERN WINE AND SPIRITS
William A,Gamble,Apr-13,ENTIRE GENERAL ASSEMBLY,4/9/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Non-alcoholic Beverages for Charity Softball Tournament",$52.50 ,MISSOURI BEVERAGE ASSOCIATION
William A,Gamble,Apr-13,ENTIRE GENERAL ASSEMBLY,4/19/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Non-alcolhokc Beverages for Charity Softball Tournament",$117.00 ,MISSOURI BEVERAGE ASSOCIATION
William A,Gamble,Apr-13,ENTIRE GENERAL ASSEMBLY,4/11/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Non-alcolhokc Beverages for Charity Softball Tournament",$65.69 ,MISSOURI BEVERAGE ASSOCIATION
William A,Gamble,Apr-13,ENTIRE GENERAL ASSEMBLY,4/25/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Non-alcoholic Beverages ",$8.21 ,MISSOURI BEVERAGE ASSOCIATION
