Lob F Name,Lob L Name,Report,Group,Date,Type,Description,Cost,Principal,Amend Reason,Amend Grp ID,If Amended,Grp ID
William A,Gamble,Feb-13,"URBAN ISSUES, Standing",2/4/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Dinner ",$70.06 ,MISSOURI BEVERAGE ASSOCIATION,NULL,0,Not Amended,5540
William A,Gamble,Feb-13,"URBAN ISSUES, Standing",2/4/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Dinner ",$70.08 ,MISSOURI RAILROAD ASSOCIATION,NULL,0,Not Amended,5540
William A,Gamble,Feb-13,"URBAN ISSUES, Standing",2/4/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Dinner ",$70.08 ,MISSOURI ASSOCIATION OF COUNCILS OF GOVERNMENT,NULL,0,Not Amended,5540
William A,Gamble,Feb-13,HOUSE MAJORITY CAUCUS,2/19/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City,MO/Coffee",$47.99 ,INDEPENDENT COLLEGES & UNIVERSITIES OF MISSOURI,NULL,0,Not Amended,5541
William A,Gamble,Feb-13,HOUSE MAJORITY CAUCUS,2/26/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Coffee",$47.99 ,MISSOURI DENTAL ASSOCIATION,NULL,0,Not Amended,5543
William A,Gamble,Feb-13,ENTIRE GENERAL ASSEMBLY,2/20/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Coffee",$59.89 ,MISSOURI RAILROAD ASSOCIATION,NULL,0,Not Amended,5544
William A,Gamble,Feb-13,ENTIRE GENERAL ASSEMBLY,2/20/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Coffee",$59.89 ,MISSOURI PHARMACY ASSOCIATION,NULL,0,Not Amended,5544
William A,Gamble,Feb-13,ENTIRE GENERAL ASSEMBLY,2/20/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Coffee",$59.89 ,AMERISTAR CASINO HOTEL KANSAS CITY INC,NULL,0,Not Amended,5544
William A,Gamble,Feb-13,ENTIRE GENERAL ASSEMBLY,2/20/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Coffee",$59.88 ,MISSOURI COLLEGE OF EMERGENCY PHYSICIANS,NULL,0,Not Amended,5544
William A,Gamble,Feb-13,HOUSE MAJORITY CAUCUS,2/5/2013,"Meals, Food, & Beverage",Room 414 Missouri State Capitol,$33.00 ,MISSOURI BEVERAGE ASSOCIATION,NULL,0,Not Amended,5670
William A,Gamble,Feb-13,HOUSE MAJORITY CAUCUS,2/13/2013,"Meals, Food, & Beverage",non-alcoholic beverages,$41.50 ,MISSOURI BEVERAGE ASSOCIATION,NULL,0,Not Amended,5672
William A,Gamble,Feb-13,ENTIRE GENERAL ASSEMBLY,2/13/2013,"Meals, Food, & Beverage",Missouri State Capitol/non-alcoholic beverages,$89.00 ,MISSOURI BEVERAGE ASSOCIATION,NULL,0,Not Amended,5673
William A,Gamble,Feb-13,ENTIRE GENERAL ASSEMBLY,2/19/2013,"Meals, Food, & Beverage",Missouri State Capitol/non-alcoholic beverages,$171.50 ,MISSOURI BEVERAGE ASSOCIATION,NULL,0,Not Amended,5674
William A,Gamble,Feb-13,"JUDICIARY, Standing",2/20/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Lunch",$59.88 ,AMERISTAR CASINO HOTEL KANSAS CITY INC,NULL,0,Not Amended,5675
William A,Gamble,Feb-13,"JUDICIARY, Standing",2/20/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Lunch",$59.88 ,MISSOURI PHARMACY ASSOCIATION,NULL,0,Not Amended,5675
William A,Gamble,Feb-13,"JUDICIARY, Standing",2/20/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Lunch",$59.88 ,MISSOURI RAILROAD ASSOCIATION,NULL,0,Not Amended,5675
William A,Gamble,Feb-13,ENTIRE GENERAL ASSEMBLY,2/27/2013,"Meals, Food, & Beverage",Missouri State Capitol/non-alcoholic beverages,$15.50 ,MISSOURI BEVERAGE ASSOCIATION,NULL,0,Not Amended,5679
William A,Gamble,Feb-13,ENTIRE GENERAL ASSEMBLY,2/13/2013,"Meals, Food, & Beverage",Missouri State Capitol/non-alcoholic beverages,$39.00 ,MISSOURI BEVERAGE ASSOCIATION,NULL,0,Not Amended,5686
William A,Gamble,Feb-13,HOUSE MAJORITY CAUCUS,2/13/2013,"Meals, Food, & Beverage",Missouri State Capitol/non-alcoholic beverages,$23.00 ,MISSOURI BEVERAGE ASSOCIATION,NULL,0,Not Amended,5687
William A,Gamble,Feb-13,ENTIRE GENERAL ASSEMBLY,2/20/2013,"Meals, Food, & Beverage",Missouri State Capitol/non-alcoholic beverages,$23.00 ,MISSOURI BEVERAGE ASSOCIATION,NULL,0,Not Amended,5688
William A,Gamble,Feb-13,"WORKFORCE DEVELOPMENT AND WORKPLACE SAFETY, Standing",2/6/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Breakfast",$40.22 ,MISSOURI RAILROAD ASSOCIATION,NULL,0,Not Amended,5740
William A,Gamble,Feb-13,"WORKFORCE DEVELOPMENT AND WORKPLACE SAFETY, Standing",2/6/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Breakfast",$40.21 ,KANSAS CITY MISSOURI,NULL,0,Not Amended,5740
William A,Gamble,Feb-13,"WORKFORCE DEVELOPMENT AND WORKPLACE SAFETY, Standing",2/6/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Breakfast",$40.22 ,MISSOURI ASSOCIATION OF COUNCILS OF GOVERNMENT,NULL,0,Not Amended,5740
William A,Gamble,Feb-13,"SPECIAL STANDING COMMITTEE ON SMALL BUSINESS, Standing",2/13/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Lunch",$60.42 ,MISSOURI RESIDENTIAL CARE ASSOCIATION ,NULL,0,Not Amended,5741
William A,Gamble,Feb-13,"SPECIAL STANDING COMMITTEE ON SMALL BUSINESS, Standing",2/13/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Lunch",$60.41 ,MISSOURI COLLEGE OF EMERGENCY PHYSICIANS,NULL,0,Not Amended,5741
William A,Gamble,Feb-13,"SPECIAL STANDING COMMITTEE ON SMALL BUSINESS, Standing",2/13/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Lunch",$60.42 ,MISSOURI DENTAL ASSOCIATION,NULL,0,Not Amended,5741
William A,Gamble,Feb-13,GOVERNMENTAL ACCOUNTABILITY AND FISCAL OVERSIGHT - Assigned bills,2/7/2013,"Meals, Food, & Beverage","Sheraton Hotel, Kansas City, MO/Lodging","$1,047.96 ",KANSAS CITY MISSOURI,NULL,0,Not Amended,5744
William A,Gamble,Feb-13,HOUSE MINORITY CAUCUS,2/4/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Coffee",$71.98 ,MISSOURI PHARMACY ASSOCIATION,NULL,0,Not Amended,5770
William A,Gamble,Feb-13,HOUSE MINORITY CAUCUS,2/4/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Coffee",$71.99 ,AMERISTAR CASINO HOTEL KANSAS CITY INC,NULL,0,Not Amended,5770
William A,Gamble,Feb-13,HOUSE MINORITY CAUCUS,2/11/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Coffee",$71.99 ,MISSOURI RAILROAD ASSOCIATION,NULL,0,Not Amended,5772
William A,Gamble,Feb-13,HOUSE MINORITY CAUCUS,2/11/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Coffee",$71.98 ,INDEPENDENT COLLEGES & UNIVERSITIES OF MISSOURI,NULL,0,Not Amended,5772
William A,Gamble,Feb-13,HOUSE MINORITY CAUCUS,2/18/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Coffee",$71.99 ,MISSOURI RESIDENTIAL CARE ASSOCIATION ,NULL,0,Not Amended,5773
William A,Gamble,Feb-13,HOUSE MINORITY CAUCUS,2/18/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Coffee",$71.98 ,MISSOURI DENTAL ASSOCIATION,NULL,0,Not Amended,5773
William A,Gamble,Feb-13,HOUSE MINORITY CAUCUS,2/25/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Coffee",$71.99 ,MISSOURI BEVERAGE ASSOCIATION,NULL,0,Not Amended,5774
William A,Gamble,Feb-13,HOUSE MINORITY CAUCUS,2/25/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Coffee",$71.98 ,MISSOURI COLLEGE OF EMERGENCY PHYSICIANS,NULL,0,Not Amended,5774
William A,Gamble,Feb-13,HOUSE MINORITY CAUCUS,2/6/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Coffee",$32.30 ,MISSOURI ASSOCIATION FOR CAREER AND TECHNICAL EDUCATION,NULL,0,Not Amended,5775
William A,Gamble,Feb-13,"GENERAL LAWS, Standing",2/26/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Lunch",$80.26 ,AMERISTAR CASINO HOTEL KANSAS CITY INC,NULL,0,Not Amended,5776
William A,Gamble,Feb-13,"GENERAL LAWS, Standing",2/26/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Lunch",$80.26 ,MISSOURI RAILROAD ASSOCIATION,NULL,0,Not Amended,5776
William A,Gamble,Feb-13,"GENERAL LAWS, Standing",2/26/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Lunch",$80.25 ,MISSOURI PHARMACY ASSOCIATION,NULL,0,Not Amended,5776
William A,Gamble,Feb-13,"SPECIAL STANDING COMMITTEE ON URBAN ISSUES, Standing",2/20/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Dinner ",$69.40 ,MISSOURI ASSOCIATION OF COUNCILS OF GOVERNMENT,NULL,0,Not Amended,5778
William A,Gamble,Feb-13,"SPECIAL STANDING COMMITTEE ON URBAN ISSUES, Standing",2/20/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Dinner ",$69.40 ,MISSOURI BEVERAGE ASSOCIATION,NULL,0,Not Amended,5778
William A,Gamble,Feb-13,"SPECIAL STANDING COMMITTEE ON URBAN ISSUES, Standing",2/20/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Dinner ",$69.40 ,AMERISTAR CASINO HOTEL KANSAS CITY INC,NULL,0,Not Amended,5778
William A,Gamble,Feb-13,"SPECIAL STANDING COMMITTEE ON URBAN ISSUES, Standing",2/20/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Dinner ",$69.40 ,MISSOURI RAILROAD ASSOCIATION,NULL,0,Not Amended,5778
William A,Gamble,Feb-13,"URBAN ISSUES, Standing",2/15/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Dinner ",$118.66 ,AMERISTAR CASINO HOTEL KANSAS CITY INC,NULL,0,Not Amended,5779
William A,Gamble,Feb-13,"URBAN ISSUES, Standing",2/15/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Dinner ",$118.65 ,KANSAS CITY MISSOURI,NULL,0,Not Amended,5779
William A,Gamble,Feb-13,"CHILDREN, FAMILIES, AND PERSONS WITH DISABILITIES, Standing",2/12/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Lunch",$73.52 ,MISSOURI PHARMACY ASSOCIATION,NULL,0,Not Amended,5780
William A,Gamble,Feb-13,"CHILDREN, FAMILIES, AND PERSONS WITH DISABILITIES, Standing",2/12/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Lunch",$73.52 ,MISSOURI COALITION OF CHILDREN AGENCIES,NULL,0,Not Amended,5780
William A,Gamble,Feb-13,"CHILDREN, FAMILIES, AND PERSONS WITH DISABILITIES, Standing",2/19/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Lunch",$63.02 ,MISSOURI RESIDENTIAL CARE ASSOCIATION ,NULL,0,Not Amended,5781
William A,Gamble,Feb-13,"CHILDREN, FAMILIES, AND PERSONS WITH DISABILITIES, Standing",2/19/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Lunch",$63.02 ,MISSOURI COLLEGE OF EMERGENCY PHYSICIANS,NULL,0,Not Amended,5781
William A,Gamble,Feb-13,"APPROPRIATIONS - INFRASTRUCTURE AND JOB CREATION, Standing",2/19/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Lunch",$269.98 ,MISSOURI RAILROAD ASSOCIATION,NULL,0,Not Amended,5782
William A,Gamble,Feb-13,"INTERNATIONAL TRADE, Standing",2/27/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Dinner ",$52.55 ,KANSAS CITY MISSOURI,NULL,0,Not Amended,5783
William A,Gamble,Feb-13,"INTERNATIONAL TRADE, Standing",2/27/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Dinner ",$52.54 ,AMERISTAR CASINO HOTEL KANSAS CITY INC,NULL,0,Not Amended,5783
William A,Gamble,Feb-13,"CHILDREN, FAMILIES, AND PERSONS WITH DISABILITIES, Standing",2/26/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Lunch",$55.47 ,MISSOURI COALITION OF CHILDREN AGENCIES,NULL,0,Not Amended,5784
William A,Gamble,Feb-13,"CHILDREN, FAMILIES, AND PERSONS WITH DISABILITIES, Standing",2/26/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Lunch",$55.46 ,MISSOURI DENTAL ASSOCIATION,NULL,0,Not Amended,5784
William A,Gamble,Feb-13,GOVERNMENTAL ACCOUNTABILITY AND FISCAL OVERSIGHT - Assigned bills,2/7/2013,Travel,"Sheraton Hotel at Crown Center, Kansas City, MO/Rooms",$815.08 ,KANSAS CITY MISSOURI,NULL,0,Not Amended,5822
William A,Gamble,Mar-13,ENTIRE MISSOURI SENATE,3/7/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson city, MO/Coffee",$74.92 ,AMERISTAR CASINO HOTEL KANSAS CITY INC,NULL,0,Not Amended,5855
William A,Gamble,Mar-13,ENTIRE MISSOURI SENATE,3/14/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson city, MO/Coffee",$74.92 ,MISSOURI PHARMACY ASSOCIATION,NULL,0,Not Amended,5856
William A,Gamble,Mar-13,ENTIRE MISSOURI SENATE,3/28/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson city, MO/Coffee",$74.91 ,MISSOURI DENTAL ASSOCIATION,NULL,0,Not Amended,5857
William A,Gamble,Mar-13,ENTIRE GENERAL ASSEMBLY,3/5/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson city, MO/Coffee",$61.99 ,MISSOURI RESIDENTIAL CARE ASSOCIATION ,NULL,0,Not Amended,5858
William A,Gamble,Mar-13,ENTIRE MISSOURI SENATE,3/6/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson city, MO/Coffee",$61.99 ,INDEPENDENT COLLEGES & UNIVERSITIES OF MISSOURI,NULL,0,Not Amended,5859
William A,Gamble,Mar-13,ENTIRE MISSOURI SENATE,3/7/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson city, MO/Coffee",$61.98 ,MISSOURI ASSOCIATION OF COUNCILS OF GOVERNMENT,NULL,0,Not Amended,5860
William A,Gamble,Mar-13,HOUSE MAJORITY CAUCUS,3/4/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson city, MO/Coffee",$47.99 ,MISSOURI FIRE SERVICE ALLIANCE,NULL,0,Not Amended,5861
William A,Gamble,Mar-13,HOUSE MAJORITY CAUCUS,3/11/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson city, MO/Coffee",$47.99 ,MISSOURI ASSOCIATION FOR CAREER AND TECHNICAL EDUCATION,NULL,0,Not Amended,5862
William A,Gamble,Mar-13,HOUSE MAJORITY CAUCUS,3/25/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson city, MO/Coffee",$47.99 ,AMERISTAR CASINO HOTEL KANSAS CITY INC,NULL,0,Not Amended,5863
William A,Gamble,Mar-13,ENTIRE GENERAL ASSEMBLY,3/5/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson city, MO/Coffee",$145.97 ,MISSOURI CIRCUIT CLERKS ASSOCIATION,NULL,0,Not Amended,5864
William A,Gamble,Mar-13,ENTIRE GENERAL ASSEMBLY,3/5/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson city, MO/Donuts",$92.18 ,MISSOURI CIRCUIT CLERKS ASSOCIATION,NULL,0,Not Amended,5865
William A,Gamble,Mar-13,ENTIRE GENERAL ASSEMBLY,3/26/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Non-alcoholic Beverages",$69.50 ,MISSOURI BEVERAGE ASSOCIATION,NULL,0,Not Amended,5938
William A,Gamble,Mar-13,ENTIRE GENERAL ASSEMBLY,3/19/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Non-alcoholic Beverages",$45.50 ,MISSOURI BEVERAGE ASSOCIATION,NULL,0,Not Amended,5939
William A,Gamble,Mar-13,ENTIRE GENERAL ASSEMBLY,3/12/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Non-alcoholic Beverages",$103.00 ,MISSOURI BEVERAGE ASSOCIATION,NULL,0,Not Amended,5940
William A,Gamble,Mar-13,HOUSE MAJORITY CAUCUS,3/12/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Non-alcoholic Beverages",$24.00 ,MISSOURI BEVERAGE ASSOCIATION,NULL,0,Not Amended,5941
William A,Gamble,Mar-13,HOUSE MAJORITY CAUCUS,3/12/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Non-alcoholic Beverages",$15.00 ,MISSOURI BEVERAGE ASSOCIATION,NULL,0,Not Amended,5942
William A,Gamble,Mar-13,ENTIRE GENERAL ASSEMBLY,3/5/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Non-alcoholic Beverages",$111.50 ,MISSOURI BEVERAGE ASSOCIATION,NULL,0,Not Amended,5943
William A,Gamble,Mar-13,ENTIRE GENERAL ASSEMBLY,3/6/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Non-alcoholic Beverages",$7.00 ,MISSOURI BEVERAGE ASSOCIATION,NULL,0,Not Amended,5989
William A,Gamble,Mar-13,HOUSE MAJORITY CAUCUS,3/6/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Non-alcoholic Beverages",$23.00 ,MISSOURI BEVERAGE ASSOCIATION,NULL,0,Not Amended,5990
William A,Gamble,Mar-13,ENTIRE GENERAL ASSEMBLY,3/20/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Non-alcoholic Beverages",$8.00 ,MISSOURI BEVERAGE ASSOCIATION,NULL,0,Not Amended,5991
William A,Gamble,Mar-13,ENTIRE GENERAL ASSEMBLY,3/27/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Non-alcoholic Beverages",$23.00 ,MISSOURI BEVERAGE ASSOCIATION,NULL,0,Not Amended,5992
William A,Gamble,Mar-13,HOUSE MAJORITY CAUCUS,3/20/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Non-alcoholic Beverages",$96.00 ,MISSOURI BEVERAGE ASSOCIATION,NULL,0,Not Amended,5993
William A,Gamble,Mar-13,"APPROPRIATIONS - INFRASTRUCTURE AND JOB CREATION, Standing",3/12/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Breakfast",$181.73 ,MISSOURI RAILROAD ASSOCIATION,NULL,0,Not Amended,6038
William A,Gamble,Mar-13,"URBAN ISSUES, Standing",3/11/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Dinner ",$115.73 ,AMERISTAR CASINO HOTEL KANSAS CITY INC,NULL,0,Not Amended,6040
William A,Gamble,Mar-13,"URBAN ISSUES, Standing",3/11/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Dinner ",$115.72 ,MISSOURI RAILROAD ASSOCIATION,NULL,0,Not Amended,6040
William A,Gamble,Mar-13,"RULES, Standing",3/14/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Lunch",$91.28 ,MISSOURI RAILROAD ASSOCIATION,NULL,0,Not Amended,6050
William A,Gamble,Mar-13,"RULES, Standing",3/14/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Lunch",$91.28 ,AMERISTAR CASINO HOTEL KANSAS CITY INC,NULL,0,Not Amended,6050
William A,Gamble,Mar-13,"RULES, Standing",3/14/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Lunch",$91.28 ,MISSOURI PHARMACY ASSOCIATION,NULL,0,Not Amended,6050
William A,Gamble,Mar-13,"ECONOMIC DEVELOPMENT, Standing",3/6/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Dinner ",$87.45 ,MISSOURI COLLEGE OF EMERGENCY PHYSICIANS,NULL,0,Not Amended,6051
William A,Gamble,Mar-13,"ECONOMIC DEVELOPMENT, Standing",3/6/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Dinner ",$87.45 ,AMEREN  MISSOURI ,NULL,0,Not Amended,6051
William A,Gamble,Mar-13,"ECONOMIC DEVELOPMENT, Standing",3/6/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Dinner ",$87.45 ,MISSOURI RAILROAD ASSOCIATION,NULL,0,Not Amended,6051
William A,Gamble,Mar-13,"ECONOMIC DEVELOPMENT, Standing",3/6/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Dinner ",$87.45 ,AMERISTAR CASINO HOTEL KANSAS CITY INC,NULL,0,Not Amended,6051
William A,Gamble,Mar-13,"WORKFORCE DEVELOPMENT AND WORKPLACE SAFETY, Standing",3/27/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Breakfast",$43.76 ,KANSAS CITY MISSOURI,NULL,0,Not Amended,6053
William A,Gamble,Mar-13,"WORKFORCE DEVELOPMENT AND WORKPLACE SAFETY, Standing",3/27/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Breakfast",$43.77 ,MISSOURI RAILROAD ASSOCIATION,NULL,0,Not Amended,6053
William A,Gamble,Mar-13,HOUSE MAJORITY CAUCUS,3/27/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Coffee",$50.15 ,AMERISTAR CASINO HOTEL KANSAS CITY INC,NULL,0,Not Amended,6054
William A,Gamble,Mar-13,ENTIRE GENERAL ASSEMBLY,3/28/2013,"Meals, Food, & Beverage","Missouri State Capitol,Jefferson City, MO/Non-alcoholic Beverages",$22.64 ,MISSOURI BEVERAGE ASSOCIATION,NULL,0,Not Amended,6096
William A,Gamble,Mar-13,HOUSE MAJORITY CAUCUS,3/7/2013,"Meals, Food, & Beverage","Missouri State Capitol,Jefferson City, MO/Non-alcoholic Beverages",$16.38 ,MISSOURI BEVERAGE ASSOCIATION,NULL,0,Not Amended,6097
William A,Gamble,Apr-13,HOUSE MAJORITY CAUCUS,4/9/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Coffee",$47.99 ,MISSOURI RAILROAD ASSOCIATION,NULL,0,Not Amended,6170
William A,Gamble,Apr-13,HOUSE MAJORITY CAUCUS,4/16/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Coffee",$47.99 ,MISSOURI BEVERAGE ASSOCIATION,NULL,0,Not Amended,6171
William A,Gamble,Apr-13,HOUSE MAJORITY CAUCUS,4/23/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Coffee",$47.99 ,MISSOURI COLLEGE OF EMERGENCY PHYSICIANS,NULL,0,Not Amended,6172
William A,Gamble,Apr-13,HOUSE MAJORITY CAUCUS,4/30/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Coffee",$47.99 ,AMERISTAR CASINO HOTEL KANSAS CITY INC,NULL,0,Not Amended,6173
William A,Gamble,Apr-13,ENTIRE MISSOURI HOUSE,4/23/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Dinner ",$422.63 ,MISSOURI DENTAL ASSOCIATION,NULL,0,Not Amended,6174
William A,Gamble,Apr-13,ENTIRE MISSOURI HOUSE,4/18/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Breakfast",$200.00 ,MISSOURI RAILROAD ASSOCIATION,NULL,0,Not Amended,6267
William A,Gamble,Apr-13,ENTIRE MISSOURI HOUSE,4/18/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Breakfast",$100.00 ,MISSOURI BEVERAGE ASSOCIATION,NULL,0,Not Amended,6267
William A,Gamble,Apr-13,ENTIRE MISSOURI HOUSE,4/18/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Breakfast",$160.17 ,MISSOURI PHARMACY ASSOCIATION,NULL,0,Not Amended,6267
William A,Gamble,Apr-13,ENTIRE MISSOURI HOUSE,4/18/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Breakfast",$100.00 ,MISSOURI COLLEGE OF EMERGENCY PHYSICIANS,NULL,0,Not Amended,6267
William A,Gamble,Apr-13,"URBAN ISSUES, Standing",4/8/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Dinner",$331.01 ,SOUTHERN WINE AND SPIRITS,NULL,0,Not Amended,6269
William A,Gamble,Apr-13,ENTIRE GENERAL ASSEMBLY,4/9/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Non-alcoholic Beverages for Charity Softball Tournament",$52.50 ,MISSOURI BEVERAGE ASSOCIATION,NULL,0,Not Amended,6270
William A,Gamble,Apr-13,ENTIRE GENERAL ASSEMBLY,4/19/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Non-alcolhokc Beverages for Charity Softball Tournament",$117.00 ,MISSOURI BEVERAGE ASSOCIATION,NULL,0,Not Amended,6271
William A,Gamble,Apr-13,ENTIRE GENERAL ASSEMBLY,4/11/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Non-alcolhokc Beverages for Charity Softball Tournament",$65.69 ,MISSOURI BEVERAGE ASSOCIATION,NULL,0,Not Amended,6272
William A,Gamble,Apr-13,ENTIRE GENERAL ASSEMBLY,4/25/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Non-alcoholic Beverages ",$8.21 ,MISSOURI BEVERAGE ASSOCIATION,NULL,0,Not Amended,6273
William A,Gamble,Apr-13,ENTIRE GENERAL ASSEMBLY,4/16/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Non-alcoholic Beverages ",$129.85 ,MISSOURI BEVERAGE ASSOCIATION,NULL,0,Not Amended,6274
William A,Gamble,Apr-13,ENTIRE GENERAL ASSEMBLY,4/23/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Non-alcoholic Beverages ",$85.00 ,MISSOURI BEVERAGE ASSOCIATION,NULL,0,Not Amended,6275
