Lob F Name,Lob L Name,Report,Pub Off,Recipient,Date,Type,Description,Cost,Principal,Amend Reason,Amend Indv ID,If Amended,Indv ID
Heath C,Clarkston,May-13,,"WEBBER, STEPHEN - Representative",5/15/2013,"Meals, Food, & Beverage",,$12.00 ,GLAZER`S FAMILY OF COMPANIES,,0,Not Amended,36350
Heath C,Clarkston,May-13,,"SCHARNHORST, DWIGHT D. - Representative",5/16/2013,"Meals, Food, & Beverage",,$44.97 ,GLAZER`S FAMILY OF COMPANIES,,0,Not Amended,36351
Heath C,Clarkston,May-13,"SCHAEFER, KURT - Senator",Yancy Williams - Employee or Staff,5/7/2013,"Meals, Food, & Beverage",,$33.54 ,RAI SERVICES COMPANY,,0,Not Amended,36342
Heath C,Clarkston,May-13,,"CORNEJO, ROBERT  - Representative",5/14/2013,"Meals, Food, & Beverage",,$46.78 ,GLAZER`S FAMILY OF COMPANIES,,0,Not Amended,36343
Heath C,Clarkston,May-13,,"SCHARNHORST, DWIGHT D. - Representative",5/14/2013,"Meals, Food, & Beverage",,$46.78 ,GLAZER`S FAMILY OF COMPANIES,,0,Not Amended,36345
Heath C,Clarkston,May-13,"SCHAEFER, KURT - Senator",Yancy Williams - Employee or Staff,5/28/2013,Entertainment,Kansas City Royals tickets,$140.00 ,GLAZER`S FAMILY OF COMPANIES,New Entry,0,Not Amended,36613
Heath C,Clarkston,May-13,,"ELLINGTON, BRANDON - Representative",5/3/2013,Media & Other Advertising,,$250.00 ,GLAZER`S FAMILY OF COMPANIES,New Entry,0,Not Amended,36667
Heath C,Clarkston,Jun-13,"SCHAEFER, KURT - Senator",Yancy Williams - Employee or Staff,6/5/2013,"Meals, Food, & Beverage",,$7.75 ,JEFFREY E. SMITH COMPANIES,,0,Not Amended,36757
Heath C,Clarkston,Jun-13,"SCHAEFER, KURT - Senator",Whitney Jones - Employee or Staff,6/5/2013,"Meals, Food, & Beverage",,$7.75 ,JEFFREY E. SMITH COMPANIES,,0,Not Amended,36758
Heath C,Clarkston,Jun-13,,"SCHARNHORST, DWIGHT D. - Representative",6/6/2013,"Meals, Food, & Beverage",,$19.66 ,GLAZER`S FAMILY OF COMPANIES,,0,Not Amended,36759
Heath C,Clarkston,Jun-13,"SCHARNHORST, DWIGHT D. - Representative",Rea Scharnhorst - Spouse or Child,6/6/2013,"Meals, Food, & Beverage",,$19.66 ,GLAZER`S FAMILY OF COMPANIES,,0,Not Amended,36760
Heath C,Clarkston,Jun-13,"SCHARNHORST, DWIGHT D. - Representative",Rea Scharnhorst - Spouse or Child,6/6/2013,Entertainment,St. Louis Cardinals' ticket,$74.00 ,GLAZER`S FAMILY OF COMPANIES,,0,Not Amended,36761
Heath C,Clarkston,Jun-13,,"SCHARNHORST, DWIGHT D. - Representative",6/6/2013,Entertainment,St. Louis Cardinals' ticket,$74.00 ,GLAZER`S FAMILY OF COMPANIES,,0,Not Amended,36762
Heath C,Clarkston,Jul-13,,"GATSCHENBERGER, CHUCK - Representative",7/30/2013,"Meals, Food, & Beverage",,$7.99 ,RAI SERVICES COMPANY,,0,Not Amended,37310
Heath C,Clarkston,Jul-13,"SCHAEFER, KURT - Senator",Yancy Williams - Employee or Staff,7/31/2013,"Meals, Food, & Beverage",,$20.71 ,RAI SERVICES COMPANY,,0,Not Amended,37311
Heath C,Clarkston,Aug-13,,"SCHARNHORST, DWIGHT D. - Representative",8/15/2013,"Meals, Food, & Beverage",,$18.81 ,GLAZER`S FAMILY OF COMPANIES,,0,Not Amended,37626
Heath C,Clarkston,Aug-13,"SCHAEFER, KURT - Senator",Yancy Williams - Employee or Staff,8/27/2013,Entertainment,Ticket to St. Louis Cardinals ballgame,$56.00 ,GLAZER`S FAMILY OF COMPANIES,,0,Not Amended,37627
Heath C,Clarkston,Aug-13,"SCHAEFER, KURT - Senator",Yancy Williams - Employee or Staff,8/27/2013,Travel,Overnight lodging - St. Louis,$196.77 ,"GALLAGHER CONSULTANTS, INC.",,0,Not Amended,37628
Heath C,Clarkston,Aug-13,"SCHAEFER, KURT - Senator",Yancy Williams - Employee or Staff,8/28/2013,"Meals, Food, & Beverage",,$24.00 ,RAI SERVICES COMPANY,,0,Not Amended,37629
Heath C,Clarkston,Aug-13,,"SCHARNHORST, DWIGHT D. - Representative",8/22/2013,Entertainment,"golf, Jefferson City Country Club",$112.50 ,"GALLAGHER CONSULTANTS, INC.",New Entry,0,Not Amended,37974
Heath C,Clarkston,Aug-13,"LEVOTA, PAUL  - Senator",Ron Berry - Employee or Staff,8/23/2013,"Meals, Food, & Beverage",,$100.80 ,JEFFREY E. SMITH COMPANIES,New Entry,0,Not Amended,37975
Heath C,Clarkston,Aug-13,"LEVOTA, PAUL  - Senator",Ron Berry - Employee or Staff,8/23/2013,Entertainment,"Golf, Jefferson City Country Club",$120.00 ,JEFFREY E. SMITH COMPANIES,New Entry,0,Not Amended,37976
Doris Anne,Clouse,Feb-13,,"ENGLUND, VICKI LORENZ - Representative",2/8/2013,"Meals, Food, & Beverage",Snacks & drinks for office,$30.00 ,MISSOURI ASSOCIATION FOR PERSONS WITH INTELLECTUAL DISABILITIES,,0,Not Amended,31587
Doris Anne,Clouse,Feb-13,,"ENGLUND, VICKI LORENZ - Representative",2/27/2013,"Meals, Food, & Beverage",Lunch for the office,$86.00 ,MISSOURI ASSOCIATION FOR PERSONS WITH INTELLECTUAL DISABILITIES,,0,Not Amended,31588
Doris Anne,Clouse,Mar-13,,"WALSH, GINA  - Senator",3/11/2013,"Meals, Food, & Beverage",Pizza,$14.00 ,FAMILY RESOURCE CENTER ,,0,Not Amended,32907
Doris Anne,Clouse,Mar-13,"WALSH, GINA  - Senator",Janson - Employee or Staff,3/11/2013,"Meals, Food, & Beverage",Pizza,$14.00 ,FAMILY RESOURCE CENTER ,,0,Not Amended,32908
Doris Anne,Clouse,Mar-13,"WALSH, GINA  - Senator",Brad - Intern - Employee or Staff,3/11/2013,"Meals, Food, & Beverage",Pizza,$14.00 ,FAMILY RESOURCE CENTER ,,0,Not Amended,32909
Doris Anne,Clouse,Mar-13,,"LAUER, JEANIE  - Representative",3/3/2013,"Meals, Food, & Beverage",Lunch meeting,$3.00 ,MISSOUIR 911 DIRECTORS ASSOCIATION,,0,Amended,32910
Doris Anne,Clouse,Mar-13,,"LAUER, JEANIE  - Representative",3/3/2013,"Meals, Food, & Beverage",Lunch meeting,$3.00 ,MISSOURI CHAPTER OF THE ASSOCIATION OF PUBLIC SAFETY COMMUNICATIONS OFFICALS,,0,Amended,32911
Doris Anne,Clouse,Mar-13,,"LAUER, JEANIE  - Representative",3/3/2013,"Meals, Food, & Beverage",Lunch meeting,$3.00 ,MISSOURI CHAPTER OF THE NATIONAL EMERGENCY NUMBER ASSOCIATION,,0,Amended,32912
Doris Anne,Clouse,Mar-13,"LAUER, JEANIE  - Representative",Leg Asst. Kelsey - Employee or Staff,3/3/2013,"Meals, Food, & Beverage",Lunch Meeting,$3.00 ,MISSOUIR 911 DIRECTORS ASSOCIATION,,0,Not Amended,32913
Doris Anne,Clouse,Mar-13,"LAUER, JEANIE  - Representative",Leg Asst. Kelsey - Employee or Staff,3/3/2013,"Meals, Food, & Beverage",Lunch meeting,$3.00 ,MISSOURI CHAPTER OF THE ASSOCIATION OF PUBLIC SAFETY COMMUNICATIONS OFFICALS,,0,Not Amended,32914
Doris Anne,Clouse,Mar-13,"LAUER, JEANIE  - Representative",Leg Asst. Kelsey - Employee or Staff,3/3/2013,"Meals, Food, & Beverage",Lunch meeting,$3.00 ,MISSOURI CHAPTER OF THE NATIONAL EMERGENCY NUMBER ASSOCIATION,,0,Not Amended,32915
Doris Anne,Clouse,Mar-13,,"LAUER, JEANIE  - Representative",3/3/2013,"Meals, Food, & Beverage",NULL,($3.00),MISSOUIR 911 DIRECTORS ASSOCIATION,Reimbursed by the Representative,32910,Amended,34689
Doris Anne,Clouse,Mar-13,,"LAUER, JEANIE  - Representative",3/3/2013,"Meals, Food, & Beverage",NULL,($3.00),MISSOURI CHAPTER OF THE NATIONAL EMERGENCY NUMBER ASSOCIATION,Reimbursed by the Representative,32912,Amended,34691
Doris Anne,Clouse,Mar-13,,"LAUER, JEANIE  - Representative",3/3/2013,"Meals, Food, & Beverage",NULL,($3.00),MISSOURI CHAPTER OF THE ASSOCIATION OF PUBLIC SAFETY COMMUNICATIONS OFFICALS,Reimbursed by the Representative,32911,Amended,34693
Brian,Colby,Feb-13,,"LEVOTA, PAUL  - Senator",2/26/2013,"Meals, Food, & Beverage",,$43.00 ,MO HEALTH ADVOCACY ALLIANCE,,0,Not Amended,31410
Larry G.,Cole,Feb-13,,"PHILLIPS, DONALD E.  - Representative",2/27/2013,"Meals, Food, & Beverage",Dinner,$20.50 ,CASTLE PARTNERS,,0,Not Amended,30667
Larry G.,Cole,Feb-13,,"ENTLICHER, SUE  - Representative",2/13/2013,"Meals, Food, & Beverage",dinner,$18.25 ,CASTLE PARTNERS,,0,Not Amended,30668
Larry G.,Cole,Feb-13,,"CRAWFORD, SANDY  - Representative",2/13/2013,"Meals, Food, & Beverage",dinner,$18.25 ,CASTLE PARTNERS,,0,Not Amended,30669
Larry G.,Cole,Feb-13,,"DUGGER, TONY - Representative",2/13/2013,"Meals, Food, & Beverage",dinner,$18.50 ,CASTLE PARTNERS,,0,Not Amended,30670
Larry G.,Cole,Feb-13,,"STREAM, RICK - Representative",2/4/2013,"Meals, Food, & Beverage",dinner,$24.00 ,CASTLE PARTNERS,,0,Not Amended,30671
Larry G.,Cole,Feb-13,,"PHILLIPS, DONALD E.  - Representative",2/6/2013,"Meals, Food, & Beverage",dinner,$21.00 ,CASTLE PARTNERS,,0,Not Amended,30672
Larry G.,Cole,Mar-13,,"STREAM, RICK - Representative",3/13/2013,"Meals, Food, & Beverage",dinner,$32.00 ,CASTLE PARTNERS,,0,Not Amended,31912
Larry G.,Cole,Mar-13,,"THOMSON, MIKE - Representative",3/13/2013,"Meals, Food, & Beverage",dinner,$32.00 ,CASTLE PARTNERS,,0,Not Amended,31913
Larry G.,Cole,Apr-13,,"JUSTUS, JEFF  - Representative",4/30/2013,"Meals, Food, & Beverage",dinner,$22.00 ,CASTLE PARTNERS,New Entry,0,Not Amended,35251
Larry G.,Cole,Apr-13,,"ROWLAND, LYLE  - Representative",4/30/2013,"Meals, Food, & Beverage",dinner,$22.00 ,CASTLE PARTNERS,New Entry,0,Not Amended,35252
Larry G.,Cole,Apr-13,,"PHILLIPS, DONALD E.  - Representative",4/30/2013,"Meals, Food, & Beverage",dinner,$22.00 ,CASTLE PARTNERS,New Entry,0,Not Amended,35253
Larry G.,Cole,Apr-13,,"STREAM, RICK - Representative",4/3/2013,"Meals, Food, & Beverage",dinner,$24.00 ,CASTLE PARTNERS,,0,Not Amended,33203
Larry G.,Cole,May-13,,"DUGGER, TONY - Representative",5/14/2013,"Meals, Food, & Beverage",dinner,$18.00 ,CASTLE PARTNERS,,0,Not Amended,35239
Larry G.,Cole,May-13,,"CRAWFORD, SANDY  - Representative",5/14/2013,"Meals, Food, & Beverage",dinner,$18.50 ,CASTLE PARTNERS,,0,Not Amended,35240
Larry G.,Cole,May-13,,"ENTLICHER, SUE  - Representative",5/14/2013,"Meals, Food, & Beverage",dinner,$17.75 ,CASTLE PARTNERS,,0,Not Amended,35241
Larry G.,Cole,May-13,,"THOMSON, MIKE - Representative",5/16/2013,"Meals, Food, & Beverage",dinner,$22.00 ,CASTLE PARTNERS,,0,Not Amended,35242
Larry G.,Cole,May-13,,"PHILLIPS, DONALD E.  - Representative",5/16/2013,"Meals, Food, & Beverage",dinner,$22.00 ,CASTLE PARTNERS,,0,Not Amended,35243
Larry G.,Cole,May-13,,"PIKE, RANDY  - Representative",5/16/2013,"Meals, Food, & Beverage",Dinner,$22.00 ,CASTLE PARTNERS,,0,Not Amended,35244
Larry G.,Cole,May-13,,"LANT, BILL  - Representative",5/13/2013,"Meals, Food, & Beverage",dinner,$27.00 ,CASTLE PARTNERS,,0,Not Amended,35245
Larry G.,Cole,May-13,,"REIBOLDT, BILL  - Representative",5/13/2013,"Meals, Food, & Beverage",dinner,$27.00 ,CASTLE PARTNERS,,0,Amended,35246
Larry G.,Cole,May-13,,"DAVIS, CHARLIE  - Representative",5/13/2013,"Meals, Food, & Beverage",dinner,$27.00 ,CASTLE PARTNERS,,0,Not Amended,35247
Larry G.,Cole,May-13,,"DUGGER, TONY - Representative",5/6/2013,"Meals, Food, & Beverage",dinner,$18.00 ,CASTLE PARTNERS,,0,Not Amended,35248
Larry G.,Cole,May-13,,"CRAWFORD, SANDY  - Representative",5/6/2013,"Meals, Food, & Beverage",dinner,$18.00 ,CASTLE PARTNERS,,0,Not Amended,35249
Larry G.,Cole,May-13,,"ENTLICHER, SUE  - Representative",5/6/2013,"Meals, Food, & Beverage",dinner,$18.00 ,CASTLE PARTNERS,,0,Not Amended,35250
Larry G.,Cole,May-13,,"REIBOLDT, BILL  - Representative",5/13/2013,"Meals, Food, & Beverage",NULL,($27.00),CASTLE PARTNERS,Reimbursed by Bill Reiboldt,35246,Amended,36626
Larry G.,Cole,Jun-13,,"DAVIS, CHARLIE  - Representative",6/24/2013,"Meals, Food, & Beverage",Lunch,$15.50 ,CASTLE PARTNERS,,0,Not Amended,36677
Ward W.,Cook,Feb-13,"KOLKMEYER, GLEN  - Representative",Rachael Herndon - Employee or Staff,2/27/2013,"Meals, Food, & Beverage",Dinner,$15.00 ,COZAD COMPANY LLC,New Entry,0,Not Amended,32788
Ward W.,Cook,Apr-13,"KOLKMEYER, GLEN  - Representative",Rachael Herndon - Employee or Staff,4/23/2013,"Meals, Food, & Beverage",,$5.95 ,COZAD COMPANY LLC,,0,Not Amended,33396
Ward W.,Cook,Apr-13,"DIXON, BOB - Senator",Sen. Bob Dixon and Staff - Employee or Staff,4/30/2013,"Meals, Food, & Beverage",,$16.00 ,THE MISSOURI BAR,,0,Not Amended,33397
Ward W.,Cook,May-13,,"NIEVES, BRIAN  - Senator",5/7/2013,"Meals, Food, & Beverage",Dinner,$14.25 ,COZAD COMPANY LLC,,0,Not Amended,35556
Ward W.,Cook,May-13,,"SCHAAF, ROB - Senator",5/7/2013,"Meals, Food, & Beverage",Dinner for Sen. Schaaf and Staff,$42.25 ,COZAD COMPANY LLC,,0,Not Amended,35557
Jim,Cooper,Jan-13,,"FITZWATER, PAUL  - Representative",1/23/2013,"Meals, Food, & Beverage",lunch,$7.50 ,MERCY HEALTH SYSTEM,,0,Not Amended,29981
Jim,Cooper,Mar-13,,"FRAKER, LYNDALL  - Representative",3/26/2013,"Meals, Food, & Beverage",Dinner,$14.00 ,MERCY HEALTH SYSTEM,,0,Not Amended,31896
Jim,Cooper,Mar-13,,"DIXON, BOB - Senator",3/23/2013,"Meals, Food, & Beverage",Breakfast,$8.00 ,MERCY HEALTH SYSTEM,,0,Not Amended,31898
Jim,Cooper,Mar-13,,"HAMPTON, KENT  - Representative",3/26/2013,"Meals, Food, & Beverage",Dinner,$14.00 ,MERCY HEALTH SYSTEM,,0,Not Amended,31899
Jim,Cooper,Mar-13,,"FITZWATER, PAUL  - Representative",3/26/2013,"Meals, Food, & Beverage",Dinner,$14.00 ,MERCY HEALTH SYSTEM,,0,Not Amended,31900
Jim,Cooper,Mar-13,,"REDMON, CRAIG  - Representative",3/26/2013,"Meals, Food, & Beverage",Dinner,$14.00 ,MERCY HEALTH SYSTEM,,0,Not Amended,31901
Jim,Cooper,Mar-13,,"REHDER, HOLLY  - Representative",3/26/2013,"Meals, Food, & Beverage",Dinner,$14.00 ,MERCY HEALTH SYSTEM,,0,Not Amended,31902
Jim,Cooper,Mar-13,,"SPENCER, BRYAN  - Representative",3/26/2013,"Meals, Food, & Beverage",Water and Soda,$11.00 ,CASEY`S GENERAL STORES,,0,Not Amended,31894
Jim,Cooper,Apr-13,,"DIXON, BOB - Senator",4/24/2013,"Meals, Food, & Beverage",Dinner,$14.00 ,MERCY HEALTH SYSTEM,,0,Not Amended,34708
Jim,Cooper,Apr-13,"DIXON, BOB - Senator",Eric Jennings - Employee or Staff,4/24/2013,"Meals, Food, & Beverage",Dinner,$14.00 ,MERCY HEALTH SYSTEM,,0,Not Amended,34711
Jim,Cooper,May-13,,"HICKS, RON  - Representative",5/16/2013,"Meals, Food, & Beverage",Dinner,$15.00 ,MERCY HEALTH SYSTEM,,0,Not Amended,35501
Jim,Cooper,May-13,,"ENGLUND, VICKI LORENZ - Representative",5/16/2013,"Meals, Food, & Beverage",Dinner,$15.00 ,MERCY HEALTH SYSTEM,,0,Not Amended,35502
Jim,Cooper,May-13,,"DOHRMAN, DEAN  - Representative",5/16/2013,"Meals, Food, & Beverage",Lunch,$7.00 ,MERCY HEALTH SYSTEM,,0,Not Amended,35503
Jim,Cooper,May-13,,"FITZWATER, PAUL  - Representative",5/16/2013,"Meals, Food, & Beverage",Lunch,$7.00 ,MERCY HEALTH SYSTEM,,0,Not Amended,35505
Jim,Cooper,May-13,,"FRAKER, LYNDALL  - Representative",5/16/2013,"Meals, Food, & Beverage",Lunch,$7.00 ,MERCY HEALTH SYSTEM,,0,Not Amended,35506
Jim,Cooper,May-13,,"REDMON, CRAIG  - Representative",5/16/2013,"Meals, Food, & Beverage",Lunch,$7.00 ,MERCY HEALTH SYSTEM,,0,Not Amended,35507
Jim,Cooper,May-13,,"NEELY, JAMES  - Representative",5/16/2013,"Meals, Food, & Beverage",Lunch,$7.00 ,MERCY HEALTH SYSTEM,,0,Not Amended,35509
Shannon,Cooper,Jan-13,,"RIDDLE, JEANIE - Representative",1/23/2013,"Meals, Food, & Beverage",Dinner in JC,$9.00 ,THE GIDDENS GROUP,,0,Not Amended,29503
Shannon,Cooper,Feb-13,,"SMITH, CLEM  - Representative",2/12/2013,"Meals, Food, & Beverage",Dinner in JC,$8.50 ,BLUE CROSS BLUE SHIELD OF KANSAS CITY,,0,Not Amended,30684
Shannon,Cooper,Feb-13,"DIEHL, JOHN J JR - Representative",Joe Lakin - Employee or Staff,2/5/2013,"Meals, Food, & Beverage",Dinner in JC,$23.43 ,GREATER KANSAS CITY CHAMBER OF COMMERCE,,0,Not Amended,30685
Shannon,Cooper,Feb-13,,"EMERY, ED  - Senator",2/19/2013,"Meals, Food, & Beverage",Dinner in JC,$10.45 ,"ADVANTAGE METALS RECYCLING, LLC",,0,Not Amended,30687
Shannon,Cooper,Feb-13,,"PARSON, MIKE - Senator",2/19/2013,"Meals, Food, & Beverage",Dinner in JC,$10.45 ,"ADVANTAGE METALS RECYCLING, LLC",,0,Not Amended,30688
Shannon,Cooper,Feb-13,"CIERPIOT, MIKE  - Representative",Ross Branson - Employee or Staff,2/5/2013,"Meals, Food, & Beverage",Dinner in JC,$23.43 ,GREATER KANSAS CITY CHAMBER OF COMMERCE,,0,Not Amended,30689
Shannon,Cooper,Mar-13,,"HAAHR, ELIJAH  - Representative",3/11/2013,"Meals, Food, & Beverage",NULL,($38.49),GREATER KANSAS CITY CHAMBER OF COMMERCE,reimbursement ,31917,Amended,33086
Shannon,Cooper,Mar-13,,"CORNEJO, ROBERT  - Representative",3/11/2013,"Meals, Food, & Beverage",Dinner in JC,$38.49 ,GREATER KANSAS CITY CHAMBER OF COMMERCE,,0,Not Amended,31916
Shannon,Cooper,Mar-13,,"HAAHR, ELIJAH  - Representative",3/11/2013,"Meals, Food, & Beverage",Dinner in JC,$38.49 ,GREATER KANSAS CITY CHAMBER OF COMMERCE,,0,Amended,31917
Shannon,Cooper,Mar-13,,"ROWDEN, CALEB  - Representative",3/11/2013,"Meals, Food, & Beverage",Dinner in JC,$38.49 ,GREATER KANSAS CITY CHAMBER OF COMMERCE,,0,Not Amended,31918
Shannon,Cooper,Apr-13,,"HAAHR, ELIJAH  - Representative",4/15/2013,"Meals, Food, & Beverage",NULL,($51.71),LILLY USA,reimbursement of expense,34091,Amended,35553
Shannon,Cooper,Apr-13,,"SOLON, SHEILA  - Representative",4/22/2013,"Meals, Food, & Beverage",NULL,($16.00),CARPENTERS' DISTRICT COUNCIL OF GREATER ST. LOUIS AND VICINITY ,reimbursement of expense,33990,Amended,35554
Shannon,Cooper,Apr-13,,"CORNEJO, ROBERT  - Representative",4/15/2013,"Meals, Food, & Beverage",Dinner,$51.71 ,LILLY USA,New Entry,0,Not Amended,34089
Shannon,Cooper,Apr-13,,"ROWDEN, CALEB  - Representative",4/15/2013,"Meals, Food, & Beverage",Dinner,$51.71 ,LILLY USA,New Entry,0,Not Amended,34090
Shannon,Cooper,Apr-13,,"HAAHR, ELIJAH  - Representative",4/15/2013,"Meals, Food, & Beverage",Dinner,$51.71 ,LILLY USA,New Entry,0,Amended,34091
Shannon,Cooper,Apr-13,,"SWAN, KATHY  - Representative",4/15/2013,"Meals, Food, & Beverage",Dinner,$51.71 ,LILLY USA,New Entry,0,Not Amended,34092
Shannon,Cooper,Apr-13,,"MILLER, ROCKY  - Representative",4/15/2013,"Meals, Food, & Beverage",Dinner,$51.71 ,LILLY USA,New Entry,0,Not Amended,34093
Shannon,Cooper,Apr-13,,"JONES, TIMOTHY W - Representative",4/15/2013,"Meals, Food, & Beverage",Dinner,$51.71 ,"ADVANTAGE METALS RECYCLING, LLC",New Entry,0,Not Amended,34087
Shannon,Cooper,Apr-13,"JONES, TIMOTHY W - Representative",Courtney Niendick - Employee or Staff,4/15/2013,"Meals, Food, & Beverage",Dinner,$51.71 ,LILLY USA,New Entry,0,Not Amended,34085
Shannon,Cooper,Apr-13,"JONES, TIMOTHY W - Representative",Tom Smith - Employee or Staff,4/15/2013,"Meals, Food, & Beverage",Dinner,$51.71 ,LILLY USA,New Entry,0,Not Amended,34083
Shannon,Cooper,Apr-13,,"KOENIG, ANDREW - Representative",4/17/2013,"Meals, Food, & Beverage",,$11.00 ,THE GIDDENS GROUP,,0,Not Amended,33983
Shannon,Cooper,Apr-13,,"BERRY, T.J.  - Representative",4/22/2013,"Meals, Food, & Beverage",Dinner,$16.00 ,CARPENTERS' DISTRICT COUNCIL OF GREATER ST. LOUIS AND VICINITY ,,0,Not Amended,33994
Shannon,Cooper,Apr-13,,"KORMAN, BART  - Representative",4/22/2013,"Meals, Food, & Beverage",Dinner,$16.00 ,CARPENTERS' DISTRICT COUNCIL OF GREATER ST. LOUIS AND VICINITY ,,0,Not Amended,33995
Shannon,Cooper,Apr-13,,"MOLENDORP, CHRIS - Representative",4/22/2013,"Meals, Food, & Beverage",Dinner,$16.00 ,CARPENTERS' DISTRICT COUNCIL OF GREATER ST. LOUIS AND VICINITY ,,0,Not Amended,33996
Shannon,Cooper,Apr-13,,"HAEFNER, MARSHA  - Representative",4/22/2013,"Meals, Food, & Beverage",Dinner,$16.00 ,CARPENTERS' DISTRICT COUNCIL OF GREATER ST. LOUIS AND VICINITY ,,0,Not Amended,33997
Shannon,Cooper,Apr-13,,"MCCAHERTY, JOHN C.  - Representative",4/22/2013,"Meals, Food, & Beverage",Dinner,$16.00 ,CARPENTERS' DISTRICT COUNCIL OF GREATER ST. LOUIS AND VICINITY ,,0,Not Amended,33998
Shannon,Cooper,Apr-13,,"WIELAND, PAUL  - Representative",4/22/2013,"Meals, Food, & Beverage",Dinner,$16.00 ,CARPENTERS' DISTRICT COUNCIL OF GREATER ST. LOUIS AND VICINITY ,,0,Not Amended,33999
Shannon,Cooper,Apr-13,,"SOMMER, CHRISSY - Representative",4/22/2013,"Meals, Food, & Beverage",Dinner,$16.00 ,CARPENTERS' DISTRICT COUNCIL OF GREATER ST. LOUIS AND VICINITY ,,0,Not Amended,33992
Shannon,Cooper,Apr-13,,"TORPEY, NOEL  - Representative",4/22/2013,"Meals, Food, & Beverage",Dinner,$16.00 ,CARPENTERS' DISTRICT COUNCIL OF GREATER ST. LOUIS AND VICINITY ,,0,Not Amended,33989
Shannon,Cooper,Apr-13,,"SOLON, SHEILA  - Representative",4/22/2013,"Meals, Food, & Beverage",Dinner,$16.00 ,CARPENTERS' DISTRICT COUNCIL OF GREATER ST. LOUIS AND VICINITY ,,0,Amended,33990
Shannon,Cooper,Apr-13,"KOENIG, ANDREW - Representative",Daniel Wilhelm  - Employee or Staff,4/17/2013,"Meals, Food, & Beverage",,$11.00 ,THE GIDDENS GROUP,,0,Not Amended,33986
Shannon,Cooper,Apr-13,,"NETH, MYRON  - Representative",4/22/2013,"Meals, Food, & Beverage",Dinner,$16.00 ,CARPENTERS' DISTRICT COUNCIL OF GREATER ST. LOUIS AND VICINITY ,,0,Not Amended,33987
Shannon,Cooper,Jun-13,,"CRAWFORD, SANDY  - Representative",6/11/2013,"Meals, Food, & Beverage",Lunch,$6.99 ,MISSOURI WHITETAIL BREEDERS AND HUNTING RANCH ASSOCIATION ,,0,Not Amended,36697
Mark R,Coulter,Jan-13,,"SILVEY, RYAN  - Senator",1/28/2013,"Meals, Food, & Beverage",Lunch @ Grand Cafe,$12.00 ,"PORT AUTHORITY OF KANSAS CITY, MISSOURI",,0,Not Amended,29543
Mark R,Coulter,Jan-13,"SILVEY, RYAN  - Senator",Mark Schwartz - Employee or Staff,1/28/2013,"Meals, Food, & Beverage",Lunch @ Grand Cafe,$12.00 ,"PORT AUTHORITY OF KANSAS CITY, MISSOURI",,0,Not Amended,29544
Mark R,Coulter,Jan-13,,"SILVEY, RYAN  - Senator",1/8/2013,"Meals, Food, & Beverage",Dinner @ Love Sushi,$17.95 ,"PORT AUTHORITY OF KANSAS CITY, MISSOURI",,0,Not Amended,29545
Mark R,Coulter,Jan-13,"SILVEY, RYAN  - Senator",Angela Silvey - Spouse or Child,1/8/2013,"Meals, Food, & Beverage",Dinner @ Love Sushi,$16.45 ,"PORT AUTHORITY OF KANSAS CITY, MISSOURI",,0,Not Amended,29546
Mark R,Coulter,Jan-13,"SILVEY, RYAN  - Senator",Angela Silvey - Spouse or Child,1/9/2013,"Meals, Food, & Beverage",Drinks @ Paddy Malone's,$3.75 ,"PORT AUTHORITY OF KANSAS CITY, MISSOURI",,0,Not Amended,29556
Mark R,Coulter,Jan-13,"SILVEY, RYAN  - Senator",Mark Schwartz - Employee or Staff,1/9/2013,"Meals, Food, & Beverage",Drinks @ Paddy Malone's,$11.25 ,"PORT AUTHORITY OF KANSAS CITY, MISSOURI",,0,Not Amended,29554
Mark R,Coulter,Jan-13,,"SILVEY, RYAN  - Senator",1/9/2013,"Meals, Food, & Beverage",Beverages @ Paddy Malone's,$10.50 ,"PORT AUTHORITY OF KANSAS CITY, MISSOURI",,0,Not Amended,29551
Mark R,Coulter,Jan-13,"SILVEY, RYAN  - Senator",Ryan Langemach - Employee or Staff,1/8/2013,"Meals, Food, & Beverage",Dinner @ Love Sushi,$6.50 ,"PORT AUTHORITY OF KANSAS CITY, MISSOURI",,0,Not Amended,29548
Mark R,Coulter,Jan-13,,"SILVEY, RYAN  - Senator",1/13/2013,"Meals, Food, & Beverage",Spectators,$3.00 ,"PORT AUTHORITY OF KANSAS CITY, MISSOURI",,0,Not Amended,29562
Mark R,Coulter,Jan-13,"SILVEY, RYAN  - Senator",Angela Silvey - Spouse or Child,1/13/2013,"Meals, Food, & Beverage",Spectators,$3.25 ,"PORT AUTHORITY OF KANSAS CITY, MISSOURI",,0,Not Amended,29564
Mark R,Coulter,Jan-13,"NETH, MYRON  - Representative",Scott O'Donnell - Employee or Staff,1/9/2013,"Meals, Food, & Beverage",Drinks @ Paddy Malone's,$3.75 ,"PORT AUTHORITY OF KANSAS CITY, MISSOURI",,0,Not Amended,29560
Mark R,Coulter,Jan-13,,"LAFAVER, JEREMY  - Representative",1/9/2013,"Meals, Food, & Beverage",Drinks @ Paddy Malone's,$9.00 ,"PORT AUTHORITY OF KANSAS CITY, MISSOURI",,0,Not Amended,29558
